DEPTH,SWOB,STOR,RPM,SPPA,SMSE,TFLO,ECD,Formation,ROP5
4863.1143,21.3538,43.4269,149,26273.09,19.1483,3625.1,1497.499,Ben Nevis Formation,38.7941
4863.8789,19.238,40.1458,150,26255.24,38.2516,3615.22,1497.358,Ben Nevis Formation,60.8429
4864.3818,16.84,35.4818,149,26251.51,35.9493,3611.624,1496.013,Ben Nevis Formation,44.8028
4864.8535,17.1208,36.5664,149,26268.06,28.7448,3623.321,1497.178,Ben Nevis Formation,31.9421
4865.7114,20.1604,39.5492,148,26273.64,28.9044,3619.724,1498.521,Ben Nevis Formation,36.6333
4866.4658,19.8706,42.0846,149,26266.2,37.569,3618.816,1500.885,Ben Nevis Formation,49.9494
4867.1187,18.049,39.7661,151,26263.3,36.4579,3611.624,1499.013,Ben Nevis Formation,44.8188
4867.353,15.8728,30.2483,149,26243.93,70.311,3618.816,1495.216,Ben Nevis Formation,33.5194
4868.0889,21.5937,37.9629,148,26221.93,25.514,3608.028,1497.333,Ben Nevis Formation,31.9311
4868.7891,20.929,39.9017,149,26266.34,33.1502,3624.229,1498.956,Ben Nevis Formation,43.8755
4869.3052,17.2028,36.0783,149,26245.79,47.4199,3609.844,1498.36,Ben Nevis Formation,37.2987
4869.8345,16.9778,36.1868,150,26226.35,45.3337,3617.037,1498.013,Ben Nevis Formation,34.7574
4870.375,17.2635,36.7833,148,26257.65,40.2566,3621.504,1497.914,Ben Nevis Formation,32.0271
4871.0903,20.2412,40.2542,149,26239.38,27.0337,3620.633,1497.532,Ben Nevis Formation,36.7522
4871.7061,17.5076,37.6646,150,26215.8,52.1321,3611.624,1497.919,Ben Nevis Formation,39.2048
4871.7437,14.1349,31.0482,150,26199.32,43.0283,3614.311,1495.661,Ben Nevis Formation,27.6175
4872.3779,19.7009,36.3902,149,26201.39,37.8554,3615.22,1496.295,Ben Nevis Formation,27.7391
4872.8413,19.4327,36.2817,150,26210.56,42.5314,3615.22,1496.46,Ben Nevis Formation,23.7406
4873.6982,27.2665,42.8574,149,26238.14,28.4846,3626.008,1496.053,Ben Nevis Formation,40.2809
4874.2744,18.8869,40.9999,150,26226.9,40.527,3620.633,1497.948,Ben Nevis Formation,42.6282
4874.7817,18.0387,35.6716,149,26218.9,48.1561,3603.523,1496.854,Ben Nevis Formation,37.1108
4875.4717,18.0437,42.8032,150,26240.21,31.9217,3604.431,1498.478,Ben Nevis Formation,36.3114
4876.1592,18.1148,40.3763,150,26262.27,31.8605,3614.311,1498.851,Ben Nevis Formation,41.2675
4876.9824,18.9301,43.2913,149,26241.45,35.4391,3604.431,1498.45,Ben Nevis Formation,44.3192
4877.6421,17.5978,38.8849,151,26253.1,40.8989,3617.037,1499.079,Ben Nevis Formation,44.6759
4878.1714,15.2629,37.0545,149,26247.72,39.3778,3616.128,1499.232,Ben Nevis Formation,37.4564
4879.0327,20.2131,41.7863,149,26245.17,29.1834,3612.532,1500.823,Ben Nevis Formation,39.9379
4879.7085,20.4521,40.322,149,26272.61,30.2947,3613.441,1500.449,Ben Nevis Formation,46.1334
4880.5283,22.9969,41.705,149,26279.57,20.3118,3617.037,1499.799,Ben Nevis Formation,47.3896
4881.0098,14.7229,30.8584,110,24859.12,16.5438,3461.532,1493.714,Ben Nevis Formation,43.2192
4881.5303,17.9262,36.2817,157,24868.08,24.8396,3482.201,1495.617,Ben Nevis Formation,41.6149
4881.96,15.6884,34.6818,155,24983.08,61.3654,3503.777,1497.537,Ben Nevis Formation,31.2364
4882.3833,14.0568,32.499,156,21717.59,54.3264,3355.465,1489.966,Ben Nevis Formation,25.5731
4882.8018,12.3836,34.8039,157,21653.4,56.1725,3261.965,1493.886,Ben Nevis Formation,27.9692
4883.3105,15.5634,33.6921,155,20337.05,39.1787,3206.244,1490.046,Ben Nevis Formation,27.3562
4883.5464,13.5073,32.2549,156,19940.67,75.8404,3175.696,1487.755,Ben Nevis Formation,23.7756
4883.7886,14.6218,32.2414,156,23511.81,81.8393,3382.417,1493.456,Ben Nevis Formation,21.6366
4884.3325,19.4145,34.831,156,24731.56,36.4947,3474.1,1496.104,Ben Nevis Formation,22.4319
4884.9087,19.1103,34.8852,154,25019.97,35.5031,3502.869,1495.997,Ben Nevis Formation,28.9532
4885.2959,21.2287,35.7123,153,25537.29,74.5372,3578.388,1496.176,Ben Nevis Formation,30.371
4885.8828,19.6393,39.3323,153,25418.97,57.9055,3539.701,1496.818,Ben Nevis Formation,31.2559
4886.3091,17.2512,36.5122,150,25491.02,52.5504,3537.922,1495.242,Ben Nevis Formation,25.7208
4886.8398,16.9603,38.1798,153,25547.21,24.8464,3545.114,1495.644,Ben Nevis Formation,29.7609
4887.3979,19.8371,36.824,152,25661.18,39.897,3554.994,1496.541,Ben Nevis Formation,31.6038
4888.0322,19.5953,39.6306,153,25503.64,38.1089,3551.398,1497.173,Ben Nevis Formation,34.8315
4888.4019,17.0936,35.0072,153,25590.72,64.4212,3552.306,1496.357,Ben Nevis Formation,32.045
4888.9863,18.0755,38.2341,154,25688.56,28.1724,3553.215,1497.497,Ben Nevis Formation,31.0821
4889.707,22.1208,42.1795,153,25518.46,31.8953,3547.802,1496.617,Ben Nevis Formation,35.3543
4890.1763,15.9434,36.4851,153,25297.55,37.706,3533.417,1495.033,Ben Nevis Formation,33.9311
4890.5757,17.0508,35.0615,154,25191.3,62.5002,3496.585,1494.212,Ben Nevis Formation,31.8499
4891.248,19.8087,39.7661,153,25254.74,33.3197,3519.032,1494.588,Ben Nevis Formation,30.4219
4891.6333,17.0039,34.8581,153,24994.87,58.5512,3505.557,1494.268,Ben Nevis Formation,27.5058
4892.3242,22.2196,38.8442,152,24869.53,29.8628,3483.98,1495.389,Ben Nevis Formation,35.4755
4893.1982,27.8611,40.4712,153,25024.31,23.1426,3501.052,1495.978,Ben Nevis Formation,45.1
4893.606,27.9186,36.6749,153,25094.71,54.5526,3516.345,1494.656,Ben Nevis Formation,40.6837
4893.9121,25.9104,39.5628,154,25150.42,75.2203,3516.345,1495.597,Ben Nevis Formation,33.3914
4894.4346,31.5058,38.79,152,25516.05,19.2279,3555.902,1495.003,Ben Nevis Formation,26.7513
4894.9033,16.8887,43.0743,152,25597.48,53.072,3548.71,1498.659,Ben Nevis Formation,25.3923
4895.8677,24.4689,43.4133,151,25655.25,20.6208,3571.195,1495.989,Ben Nevis Formation,42.1095
4896.6216,16.1403,41.0271,153,25604.71,46.5175,3575.662,1496.598,Ben Nevis Formation,59.3719
4897.1191,14.5293,38.3019,154,25558.24,43.888,3559.499,1495.51,Ben Nevis Formation,43.3776
4897.6362,15.5113,36.1868,152,25573.35,48.4248,3552.306,1496.662,Ben Nevis Formation,32.2315
4898.2271,19.3531,39.4272,152,25635.33,36.8325,3555.902,1497.053,Ben Nevis Formation,33.0814
4898.9404,19.3616,41.488,154,25631.47,38.2992,3558.59,1497.67,Ben Nevis Formation,36.5669
4899.6064,25.9779,40.4847,153,25545.35,37.9142,3559.499,1495.803,Ben Nevis Formation,41.8572
4900.1851,29.23,41.2711,151,25471.85,45.7236,3548.71,1494.95,Ben Nevis Formation,38.1274
4900.4395,13.4805,38.1934,153,25383.81,78.0647,3545.114,1495.9,Ben Nevis Formation,31.3668
4900.8701,19.8958,35.0886,154,25395.87,62.9355,3552.306,1494.077,Ben Nevis Formation,26.6915
4901.4189,18.8298,43.1828,153,25370.29,52.8002,3547.802,1495.97,Ben Nevis Formation,26.4645
4902.0942,21.1133,39.4814,152,25313,35.8439,3534.325,1494.851,Ben Nevis Formation,34.0287
4902.8384,22.8297,41.7185,151,25376.02,31.5305,3545.114,1495.462,Ben Nevis Formation,41.6897
4903.29,16.9691,39.5763,152,25359.19,59.2104,3534.325,1495.629,Ben Nevis Formation,36.3717
4903.9434,19.2223,40.905,152,25388.84,33.2832,3543.297,1495.26,Ben Nevis Formation,35.9423
4904.6362,18.5554,44.4844,154,25396.29,43.6148,3548.71,1496.878,Ben Nevis Formation,39.2232
4905.397,24.3397,41.1898,153,25426.14,24.2589,3552.306,1495.743,Ben Nevis Formation,44.0165
4906.0205,18.5499,42.7489,152,25363.26,42.485,3552.306,1496.127,Ben Nevis Formation,41.6184
4906.4839,12.8543,38.8984,151,25365.88,37.1462,3548.71,1495.295,Ben Nevis Formation,37.616
4906.895,14.32,36.5664,154,25394.22,58.4761,3548.71,1496.714,Ben Nevis Formation,31.3662
4907.4546,17.1447,37.3663,153,25390.22,43.9202,3555.902,1496.612,Ben Nevis Formation,27.9424
4908.1484,17.7184,40.3763,152,25392.56,39.1086,3541.518,1496.486,Ben Nevis Formation,36.5342
4908.8984,18.6949,40.3627,152,25398.15,37.0723,3548.71,1496.1,Ben Nevis Formation,43.9235
4909.8721,15.9486,35.197,150,21990.97,39.9665,3299.706,1486.463,Ben Nevis Formation,41.6981
4910.3862,15.2778,36.0241,151,23114.47,48.2956,3403.994,1491.099,Ben Nevis Formation,37.5584
4910.9307,15.9254,36.4308,151,22494.77,49.7492,3377.042,1487.764,Ben Nevis Formation,32.0521
4911.4736,18.1557,35.2513,150,25744.13,37.2715,3559.499,1494.137,Ben Nevis Formation,31.6523
4912.0918,19.7892,37.3935,150,26424.99,26.4058,3608.028,1495.519,Ben Nevis Formation,33.3232
4912.6475,17.1368,40.4983,152,26503.38,38.8349,3642.172,1495.915,Ben Nevis Formation,37.8711
4912.9028,13.5164,33.5701,152,26496.14,66.3061,3623.321,1495.122,Ben Nevis Formation,28.0848
4913.0381,12.8376,30.1941,151,26237.72,83.6963,3599.056,1493.604,Ben Nevis Formation,22.4976
4913.1904,12.3532,31.2109,151,26241.38,108.9102,3596.331,1493.825,Ben Nevis Formation,19.2178
4913.3643,12.1897,31.7261,151,26222.28,142.9791,3613.441,1493.545,Ben Nevis Formation,17.2321
4913.8164,17.2878,33.0006,152,26229.31,56.2918,3598.148,1494.209,Ben Nevis Formation,16.0273
4914.4365,14.9896,37.8002,152,26196.08,31.5975,3609.844,1495.59,Ben Nevis Formation,18.8038
4915.1714,17.4597,38.6815,152,26231.79,30.5908,3605.34,1495.953,Ben Nevis Formation,41.2856
4915.8169,18.3652,38.0036,151,26205.66,35.5545,3601.744,1495.588,Ben Nevis Formation,37.0405
4916.4839,18.9917,37.7731,151,26232.07,36.2094,3618.816,1495.466,Ben Nevis Formation,39.4769
4917.1177,19.2948,37.529,153,26231.93,41.2372,3601.744,1496.098,Ben Nevis Formation,39.311
4917.7363,19.7731,37.4884,151,26205.73,36.0914,3598.148,1496.233,Ben Nevis Formation,38.1387
4918.3184,18.4547,38.7222,152,26227.86,36.6315,3584.671,1496.128,Ben Nevis Formation,36.4787
4919.1035,18.3592,40.8101,150,26238.96,33.7074,3612.532,1497.477,Ben Nevis Formation,41.1175
4919.6826,16.8367,39.8068,151,26238.48,40.4862,3617.037,1497.123,Ben Nevis Formation,42.427
4920.2075,14.4083,37.2308,153,26188.49,39.7757,3599.056,1496.282,Ben Nevis Formation,35.2905
4920.9351,18.0048,39.4814,151,26209.04,31.8279,3605.34,1496.399,Ben Nevis Formation,36.6007
4921.5313,15.3889,40.5661,152,26188.36,34.2192,3599.056,1497.781,Ben Nevis Formation,36.2607
4922.2041,18.1461,39.7661,152,26194.08,30.3625,3598.148,1496.914,Ben Nevis Formation,40.0219
4923.0068,20.0325,42.6947,151,26205.11,34.1749,3599.927,1497.265,Ben Nevis Formation,40.4951
4923.6924,16.2155,39.495,151,26203.39,38.5627,3602.652,1496.395,Ben Nevis Formation,44.4812
4924.3491,15.4991,39.6306,151,26201.8,39.7915,3614.311,1496.276,Ben Nevis Formation,40.7932
4925.0195,17.1181,38.573,151,26182.01,37.271,3594.552,1496.403,Ben Nevis Formation,39.3311
4925.7109,18.0724,38.3832,151,26192.98,37.5886,3612.532,1496.526,Ben Nevis Formation,40.4994
4926.3867,19.0398,39.8204,152,26214.35,36.549,3587.359,1496.901,Ben Nevis Formation,40.9397
4927.0684,19.5529,41.1898,150,26213.8,37.8182,3599.056,1497.274,Ben Nevis Formation,41.0103
4927.7432,19.6048,40.6881,151,26213.31,38.429,3605.34,1496.903,Ben Nevis Formation,40.8123
4928.4746,19.0016,41.3389,150,26200.21,35.3355,3612.532,1497.019,Ben Nevis Formation,42.0109
4929.2222,18.5658,40.7694,152,26227.73,35.3948,3601.744,1496.635,Ben Nevis Formation,44.3879
4930.0088,18.5153,43.1286,152,26287.78,34.3739,3611.624,1497.238,Ben Nevis Formation,45.9944
4930.6143,15.2721,38.1256,151,26296.12,41.9963,3598.148,1497.873,Ben Nevis Formation,42.2836
4931.2339,16.3166,37.2579,151,26280.2,36.938,3594.552,1497.76,Ben Nevis Formation,38.6154
4931.8984,16.0841,38.451,150,26336.46,36.5122,3614.311,1499.13,Ben Nevis Formation,37.6936
4932.5654,16.9483,38.9933,152,26314.74,42.7074,3603.523,1498.76,Ben Nevis Formation,39.832
4933.3535,17.9448,40.9186,152,26343.42,39.4352,3586.451,1498.865,Ben Nevis Formation,43.5527
4934.0273,17.798,40.6203,152,26308.88,36.2905,3622.412,1498.991,Ben Nevis Formation,43.4819
4934.7432,19.668,39.6848,150,26325.15,33.7417,3585.542,1498.613,Ben Nevis Formation,41.1577
4935.5313,22.2983,42.2609,151,26333.42,33.2304,3612.532,1499.214,Ben Nevis Formation,44.2117
4936.1982,19.7864,40.5525,152,26349.49,37.3562,3616.128,1500.334,Ben Nevis Formation,43.459
4936.8862,19.9845,40.0509,151,26300.05,37.0195,3602.652,1498.224,Ben Nevis Formation,41.6517
4937.6421,21.1442,42.0304,151,26381.48,32.5683,3611.624,1500.071,Ben Nevis Formation,42.6448
4937.9497,14.6195,35.7394,151,26272.13,44.954,3602.652,1499.022,Ben Nevis Formation,40.1
4938.1816,15.8128,30.072,155,27126.53,142.5561,3671.85,1499.477,Ben Nevis Formation,22.9749
4938.9346,21.0732,40.4847,155,27383.08,28.6897,3688.922,1499.588,Ben Nevis Formation,23.3419
4939.7275,22.4253,40.9864,154,25448.27,33.1004,3449.835,1497.954,Ben Nevis Formation,46.8481
4940.3789,19.4717,41.6236,154,25285.49,46.9413,3456.119,1499.325,Ben Nevis Formation,44.2285
4940.7822,16.8852,34.953,154,24146.68,45.0667,3492.989,1497.02,Ben Nevis Formation,34.7222
4941.1729,16.23,35.414,154,23672.8,56.0119,3459.715,1493.973,Ben Nevis Formation,30.4903
4941.6401,17.6362,36.3495,154,26773.86,47.6775,3635.888,1500.584,Ben Nevis Formation,26.6516
4942.188,18.325,38.3832,153,27329.51,36.4478,3686.234,1500.484,Ben Nevis Formation,26.5524
4943.0688,20.5486,39.0204,155,27418.86,26.0418,3674.537,1500.572,Ben Nevis Formation,41.4999
4943.8564,15.3022,35.5902,155,27410.94,31.763,3688.922,1500.676,Ben Nevis Formation,50.3435
4944.4326,14.0538,34.248,155,27234.71,33.7791,3670.941,1500.571,Ben Nevis Formation,40.971
4945.0933,15.0837,35.4411,154,27265.66,31.8229,3677.263,1500.947,Ben Nevis Formation,38.2774
4945.8369,17.8212,35.2106,155,27159.69,29.2227,3668.253,1501.555,Ben Nevis Formation,41.4424
4946.5029,17.2908,37.041,155,27214.92,34.7148,3665.566,1501.434,Ben Nevis Formation,42.502
4947.1567,20.1188,38.9933,154,27196.09,39.2231,3664.657,1501.315,Ben Nevis Formation,40.6471
4947.5244,16.7605,34.492,153,27201.82,68.8881,3657.465,1500.504,Ben Nevis Formation,32.7971
4947.9126,17.0072,35.1157,155,27146.66,64.9739,3667.345,1502.663,Ben Nevis Formation,28.4866
4948.6367,21.474,41.2982,156,26855.77,32.3747,3688.922,1500.054,Ben Nevis Formation,29.5021
4948.8916,8.948,27.1164,155,26778.55,466.0004,3639.484,1499.264,Ben Nevis Formation,8.7914
4949.5405,18.2182,36.6749,153,26755.93,45.5857,3630.513,1499.64,Ben Nevis Formation,9.3074
4950.0103,17.7453,36.1461,155,26724.01,45.4725,3645.768,1500.546,Ben Nevis Formation,9.0095
4950.4678,17.1835,36.6478,154,26775.03,52.5515,3637.705,1501.205,Ben Nevis Formation,31.8756
4951.0527,17.9595,38.207,154,26782.27,42.5827,3630.513,1501.347,Ben Nevis Formation,30.6678
4951.6084,18.8404,38.4781,156,26765.17,45.6584,3634.109,1501.245,Ben Nevis Formation,31.8294
4952.0483,18.4382,38.3019,154,26773.17,53.6403,3628.696,1500.422,Ben Nevis Formation,31.099
4952.6377,20.1598,39.2916,154,26733.32,40.9316,3635.888,1500.315,Ben Nevis Formation,31.4743
4953.1401,20.1149,37.8544,154,26755.66,44.4555,3651.181,1500.47,Ben Nevis Formation,30.6295
4953.5449,19.0698,36.7427,153,26769.59,60.9389,3633.2,1500.149,Ben Nevis Formation,30.2998
4954.1763,22.3734,38.5866,150,26787.23,43.1891,3643.081,1500.529,Ben Nevis Formation,31.9016
4954.7119,21.5422,39.0204,154,26765.79,43.9277,3642.172,1500.679,Ben Nevis Formation,31.3386
4955.3794,22.34,40.8915,154,26811.23,34.296,3633.2,1501.547,Ben Nevis Formation,37.566
4956.1011,19.899,39.6848,153,26830.05,32.1405,3636.797,1501.416,Ben Nevis Formation,41.8946
4956.6143,26.5411,34.5191,154,26787.65,41.2945,3641.301,1499.837,Ben Nevis Formation,41.0132
4956.8247,26.9858,34.3564,154,26786.89,85.5376,3634.109,1499.799,Ben Nevis Formation,30.3791
4956.9316,15.95,31.2245,155,26790.54,78.1987,3641.301,1501.017,Ben Nevis Formation,15.0904
4957.3159,23.1548,34.4107,154,26795.78,41.1553,3626.008,1500.699,Ben Nevis Formation,14.7245
4957.4482,21.3321,32.7159,155,26790.2,105.4172,3635.888,1500.922,Ben Nevis Formation,12.6476
4957.7168,8.4573,31.2245,154,26783.86,111.276,3641.301,1500.626,Ben Nevis Formation,9.2681
4958.5562,17.3625,37.5562,154,26790.75,22.6957,3634.98,1501.215,Ben Nevis Formation,15.7872
4959.5283,15.7874,40.9457,155,26798.61,28.1583,3636.797,1503.018,Ben Nevis Formation,54.5664
4960.0981,11.8854,34.2344,152,26845.01,39.6116,3642.172,1502.666,Ben Nevis Formation,44.5086
4960.7305,13.1635,33.6243,153,26807.58,32.8492,3642.172,1501.808,Ben Nevis Formation,38.5046
4961.5249,15.5628,38.451,155,26814.54,28.5783,3645.768,1502.158,Ben Nevis Formation,42.1858
4962.2915,16.6743,37.6782,154,26809.37,33.7586,3636.797,1501.771,Ben Nevis Formation,47.3683
4963.0249,17.6093,39.8068,154,26782.55,36.9418,3633.2,1503.121,Ben Nevis Formation,44.6942
4963.7456,18.5093,40.0238,154,26806.4,31.3016,3641.301,1502.742,Ben Nevis Formation,43.8864
4964.4761,20.684,41.3118,154,26834.81,33.8974,3635.888,1502.856,Ben Nevis Formation,43.2389
4965.2446,21.6655,42.2337,154,26857.97,34.8766,3642.172,1502.963,Ben Nevis Formation,43.2656
4966.022,20.8062,44.1861,154,26818.81,33.3325,3645.768,1503.068,Ben Nevis Formation,47.3999
4966.5894,14.3949,31.7939,154,28316.08,31.7205,3746.46,1500.245,Ben Nevis Formation,42.8137
4967.1299,16.0211,38.112,154,24607.73,44.602,3449.835,1494.955,Ben Nevis Formation,36.9935
4967.5801,15.5297,36.0919,155,25575.96,54.174,3446.239,1497.098,Ben Nevis Formation,31.5979
4967.9595,14.1475,36.5529,154,23761.61,65.9294,3441.735,1493.322,Ben Nevis Formation,26.8175
4968.4658,17.4939,36.8105,155,23980.17,45.1179,3417.47,1492.983,Ben Nevis Formation,27.0255
4968.7495,13.9249,34.1666,156,27901.63,38.1309,3728.479,1500.841,Ben Nevis Formation,24.0047
4969.0991,14.2923,33.2175,155,28185.77,87.4497,3754.561,1500.036,Ben Nevis Formation,22.8251
4969.4785,14.9065,34.2615,153,27937.97,62.992,3752.744,1500.955,Ben Nevis Formation,22.6882
4970.0845,18.7473,39.4001,155,27756.22,40.5136,3699.71,1500.845,Ben Nevis Formation,23.6788
4970.7354,20.9307,39.495,156,27704.03,31.683,3696.114,1501.22,Ben Nevis Formation,32.2283
4971.4878,23.0077,38.7357,155,27673.42,39.9349,3692.518,1500.342,Ben Nevis Formation,42.1662
4972.0303,22.8443,38.3832,156,27649.15,45.8826,3692.518,1499.996,Ben Nevis Formation,39.7935
4972.4609,23.4851,35.0479,154,27654.53,41.2319,3699.71,1499.671,Ben Nevis Formation,31.6312
4972.7456,23.2869,35.4546,153,27631.98,70.8132,3688.013,1500.113,Ben Nevis Formation,25.4077
4973.0078,24.5403,33.4752,156,27647.22,96.0235,3700.619,1499.324,Ben Nevis Formation,23.1989
4973.2407,24.5795,34.9801,154,27671.35,75.3586,3704.215,1499.529,Ben Nevis Formation,18.7913
4973.4087,23.7337,34.1395,152,27660.8,101.8737,3699.71,1499.004,Ben Nevis Formation,17.2756
4973.7515,25.1024,36.7291,151,27654.53,68.1127,3683.547,1499.683,Ben Nevis Formation,16.3037
4974.0679,23.6207,39.034,152,27702.86,78.2951,3703.306,1500.366,Ben Nevis Formation,15.8513
4974.3931,21.1349,38.0036,151,27696.79,70.7603,3692.518,1499.813,Ben Nevis Formation,16.5842
4974.7866,19.3537,38.912,151,27721.27,59.6395,3700.619,1500.235,Ben Nevis Formation,19.3742
4975.3359,16.9325,40.1051,151,27697.21,44.7385,3701.527,1499.889,Ben Nevis Formation,25.0943
4975.8965,13.6753,39.6441,153,27661.42,44.2025,3694.335,1500.527,Ben Nevis Formation,29.1717
4976.5732,12.9608,38.2612,152,27718.72,35.5291,3696.114,1500.404,Ben Nevis Formation,37.298
4977.873,18.5984,42.6134,152,27706.1,21.4272,3690.739,1500.908,Ben Nevis Formation,71.9047
4978.4141,13.9338,35.9834,151,27718.86,46.9628,3697.931,1499.823,Ben Nevis Formation,51.5255
4978.8555,14.3129,35.6851,151,27710.24,54.315,3706.903,1499.989,Ben Nevis Formation,37.4259
4979.4854,17.42,38.3832,151,27668.32,36.1606,3713.186,1500.368,Ben Nevis Formation,31.926
4979.9443,14.6141,37.3663,152,27684.79,34.9361,3700.619,1500.779,Ben Nevis Formation,30.8588
4980.6748,17.5504,42.288,152,27717.27,37.8445,3711.407,1500.892,Ben Nevis Formation,35.4342
4981.1758,15.9594,40.2678,150,27716.86,49.7528,3691.609,1500.801,Ben Nevis Formation,33.1098
4981.6953,15.3345,37.6782,151,27718.58,47.8678,3717.691,1500.46,Ben Nevis Formation,33.922
4982.3433,17.1017,40.3356,153,27730.51,40.1531,3712.316,1500.835,Ben Nevis Formation,35.7964
4982.9795,16.9345,40.7288,150,27707.2,41.2752,3695.206,1501.707,Ben Nevis Formation,36.1038
4983.541,16.1385,38.1663,153,27726.71,43.1128,3692.518,1500.864,Ben Nevis Formation,36.8912
4984.1084,16.4551,40.0373,152,27728.23,42.2269,3702.398,1501.995,Ben Nevis Formation,34.7032
4984.7827,16.0647,41.0813,150,27729.54,41.454,3696.114,1501.872,Ben Nevis Formation,36.9238
4985.4932,15.9762,40.9593,154,27708.31,37.991,3696.114,1501.743,Ben Nevis Formation,40.9423
4986.1406,15.5409,40.5118,152,27724.37,42.6295,3695.206,1501.378,Ben Nevis Formation,41.0628
4986.7539,16.9581,39.3865,151,27730.99,37.8055,3711.407,1502.007,Ben Nevis Formation,38.4014
4987.3857,16.9718,40.5254,152,27775.6,39.5653,3716.782,1502.385,Ben Nevis Formation,36.5487
4988.0835,17.0306,41.6372,151,27799.18,37.5732,3696.114,1501.518,Ben Nevis Formation,39.3083
4988.7329,16.1364,36.9189,153,27776.43,37.5856,3692.518,1501.893,Ben Nevis Formation,40.3567
4989.4258,16.6632,39.9153,153,27784.22,33.3159,3704.215,1502.754,Ben Nevis Formation,40.4926
4990.1382,17.7393,40.4847,151,27788.22,34.5544,3694.335,1502.131,Ben Nevis Formation,41.9891
4990.7295,21.5432,37.7731,150,27773.94,43.9616,3695.206,1501.778,Ben Nevis Formation,39.706
4991.334,25.4973,39.0204,151,27754.71,34.9879,3697.023,1501.668,Ben Nevis Formation,37.2363
